,teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
10,Brighton,2259947,Kensington Lakes Activities Association-West,Hartland,2260300.0,2020-04-22T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
11,Brighton,2259947,Kensington Lakes Activities Association-West,Hartland,2260300.0,2020-04-22T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
12,Brighton,2259947,Kensington Lakes Activities Association-West,Livonia Franklin,2260107.0,2020-04-24T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Franklin+High+School+-+Livonia+31000+Joy+Rd.++Livonia%2c+MI+48150-3998,,,,1,1,,,,0.0,,S 
13,Brighton,2259947,Kensington Lakes Activities Association-West,Walled Lake Northern,2260062.0,2020-04-27T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
14,Brighton,2259947,Kensington Lakes Activities Association-West,Walled Lake Northern,2260062.0,2020-04-27T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
15,Brighton,2259947,Kensington Lakes Activities Association-West,Canton,2260208.0,2020-04-29T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Canton+High+School+8415+N+Canton+Center+Rd++Canton%2c+MI+48187-1300,,,,1,1,,,,0.0,,S 
16,Brighton,2259947,Kensington Lakes Activities Association-West,Canton,2260208.0,2020-04-29T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Canton+High+School+8415+N+Canton+Center+Rd++Canton%2c+MI+48187-1300,,,,1,1,,,,0.0,,S 
17,Brighton,2259947,Kensington Lakes Activities Association-West,Howell,2260205.0,2020-04-30T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,,,,1,1,,,,0.0,,S 
18,Brighton,2259947,Kensington Lakes Activities Association-West,Howell,2260205.0,2020-04-30T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,,,,1,1,,,,0.0,,S 
19,Brighton,2259947,Kensington Lakes Activities Association-West,Novi,2259998.0,2020-05-04T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
20,Brighton,2259947,Kensington Lakes Activities Association-West,Novi,2259998.0,2020-05-04T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
21,Brighton,2259947,Kensington Lakes Activities Association-West,Howell,2260205.0,2020-05-06T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,,,,1,1,,,,0.0,,S 
22,Brighton,2259947,Kensington Lakes Activities Association-West,Howell,2260205.0,2020-05-06T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,,,,1,1,,,,0.0,,S 
23,Brighton,2259947,Kensington Lakes Activities Association-West,Salem,2260121.0,2020-05-07T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
24,Brighton,2259947,Kensington Lakes Activities Association-West,Salem,2260121.0,2020-05-07T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
25,Brighton,2259947,Kensington Lakes Activities Association-West,South Lyon,2260277.0,2020-05-08T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
26,Brighton,2259947,Kensington Lakes Activities Association-West,South Lyon,2260277.0,2020-05-08T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
27,Brighton,2259947,Kensington Lakes Activities Association-West,Plymouth,2260068.0,2020-05-11T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Plymouth+High+School+8400+N.+Beck+Rd.++Canton%2c+MI+48187,,,,1,1,,,,0.0,,S 
28,Brighton,2259947,Kensington Lakes Activities Association-West,Plymouth,2260068.0,2020-05-11T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Plymouth+High+School+8400+N.+Beck+Rd.++Canton%2c+MI+48187,,,,1,1,,,,0.0,,S 
29,Brighton,2259947,Kensington Lakes Activities Association-West,Northville,2260240.0,2020-05-14T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Northville+High+School+45700+6+Mile+Rd++Northville%2c+MI+48167-9521,,,,1,1,,,,0.0,,S 
30,Brighton,2259947,Kensington Lakes Activities Association-West,Northville,2260240.0,2020-05-14T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Northville+High+School+45700+6+Mile+Rd++Northville%2c+MI+48167-9521,,,,1,1,,,,0.0,,S 
31,Brighton,2259947,Kensington Lakes Activities Association-West,Dexter,2260014.0,2020-05-15T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
32,Brighton,2259947,Kensington Lakes Activities Association-West,Dexter,2260014.0,2020-05-15T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
33,Brighton,2259947,Kensington Lakes Activities Association-West,Chelsea,2259985.0,2020-05-16T11:00:00,11:00 AM,A,http://maps.google.com/maps?q=Northville+High+School+45700+6+Mile+Rd++Northville%2c+MI+48167-9521,,,,1,1,,,,0.0,,S 
34,Brighton,2259947,Kensington Lakes Activities Association-West,Hartland,2260300.0,2020-05-18T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
35,Brighton,2259947,Kensington Lakes Activities Association-West,Hartland,2260300.0,2020-05-18T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
36,Brighton,2259947,Kensington Lakes Activities Association-West,,,2020-05-19T16:30:00,4:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
37,Brighton,2259947,Kensington Lakes Activities Association-West,,,2020-05-20T16:30:00,4:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
38,Brighton,2259947,Kensington Lakes Activities Association-West,Ann Arbor Pioneer,2260117.0,2020-05-22T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+48103-5898,,,,1,1,,,,0.0,,S 
39,Brighton,2259947,Kensington Lakes Activities Association-West,Ann Arbor Pioneer,2260117.0,2020-05-22T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+48103-5898,,,,1,1,,,,0.0,,S 
40,Roseville,2259948,Macomb Area Conference-Silver,Warren Woods Tower,2259994.0,2020-03-23T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Woods+Tower+High+School+-+Warren+27900+Bunert+Rd.++Warren%2c+MI+48088-4899,,,,1,1,,,,0.0,,S 
41,Roseville,2259948,Macomb Area Conference-Silver,,,2020-03-25T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
42,Roseville,2259948,Macomb Area Conference-Silver,Fraser,2260304.0,2020-03-26T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Fraser+High+School+34270+Garfield+Rd++Fraser%2c+Mi+0,,,,1,1,,,,0.0,,S 
43,Roseville,2259948,Macomb Area Conference-Silver,Warren Mott,2260090.0,2020-03-27T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
44,Roseville,2259948,Macomb Area Conference-Silver,Madison Heights Bishop Foley,2241702.0,2020-04-03T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Bishop+Foley+High+School+-+Madison+Heights+32000+Campbell+Rd++Madison+Heights%2c+MI+48071-1098,,,,1,1,,,,0.0,,S 
45,Roseville,2259948,Macomb Area Conference-Silver,Madison Heights Bishop Foley,2241702.0,2020-04-03T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Bishop+Foley+High+School+-+Madison+Heights+32000+Campbell+Rd++Madison+Heights%2c+MI+48071-1098,,,,1,1,,,,0.0,,S 
46,Roseville,2259948,Macomb Area Conference-Silver,Center Line,2260281.0,2020-04-14T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
47,Roseville,2259948,Macomb Area Conference-Silver,Center Line,2260281.0,2020-04-15T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Center+Line+High+School+26300+Arsenal++Center+Line%2c+MI+48015-1697,,,,1,1,,,,0.0,,S 
48,Roseville,2259948,Macomb Area Conference-Silver,Center Line,2260281.0,2020-04-16T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
49,Roseville,2259948,Macomb Area Conference-Silver,Hazel Park,2260043.0,2020-04-20T16:30:00,4:30 PM,A,,,,,1,1,,,,0.0,,S 
50,Roseville,2259948,Macomb Area Conference-Silver,Hazel Park,2260043.0,2020-04-22T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
51,Roseville,2259948,Macomb Area Conference-Silver,Hazel Park,2260043.0,2020-04-23T16:30:00,4:30 PM,A,,,,,1,1,,,,0.0,,S 
52,Roseville,2259948,Macomb Area Conference-Silver,St Clair Shores South Lake,2260035.0,2020-04-27T17:00:00,5:00 PM,A,,,,,1,1,,,,0.0,,S 
53,Roseville,2259948,Macomb Area Conference-Silver,St Clair Shores South Lake,2260035.0,2020-04-29T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
54,Roseville,2259948,Macomb Area Conference-Silver,St Clair Shores South Lake,2260035.0,2020-04-30T17:00:00,5:00 PM,A,,,,,1,1,,,,0.0,,S 
55,Roseville,2259948,Macomb Area Conference-Silver,Sterling Heights,2260119.0,2020-05-04T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
56,Roseville,2259948,Macomb Area Conference-Silver,Sterling Heights,2260119.0,2020-05-06T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Sterling+Heights+High+School+12901++15+Mile+Rd++Sterling+Heights%2c+MI+48312-4202,,,,1,1,,,,0.0,,S 
57,Roseville,2259948,Macomb Area Conference-Silver,Sterling Heights,2260119.0,2020-05-07T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
58,Roseville,2259948,Macomb Area Conference-Silver,Clawson,2260354.0,2020-05-11T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=CLAWSON+CITY+PARK+935+N+Custer+Ave.++Clawson%2c+Mi+48017,,,,1,1,,,,0.0,,S 
59,Roseville,2259948,Macomb Area Conference-Silver,Clawson,2260354.0,2020-05-13T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
60,Roseville,2259948,Macomb Area Conference-Silver,Clawson,2260354.0,2020-05-14T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=CLAWSON+CITY+PARK+935+N+Custer+Ave.++Clawson%2c+Mi+48017,,,,1,1,,,,0.0,,S 
61,Roseville,2259948,Macomb Area Conference-Silver,Warren Woods Tower,2259994.0,2020-05-18T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
62,Roseville,2259948,Macomb Area Conference-Silver,Warren Mott,2260090.0,2020-05-20T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Mott+High+School+-+Warren+3131+12+Mile+Rd.++Warren%2c+MI+48092,,,,1,1,,,,0.0,,S 
63,Roseville,2259948,Macomb Area Conference-Silver,Warren Mott,2260090.0,2020-05-20T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Mott+High+School+-+Warren+3131+12+Mile+Rd.++Warren%2c+MI+48092,,,,1,1,,,,0.0,,S 
64,Shepherd,2259913,Jack Pine Conference,Midland Bullock Creek,2209790.0,2020-04-07T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
65,Shepherd,2259913,Jack Pine Conference,Midland Bullock Creek,2209790.0,2020-04-07T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
66,Shepherd,2259913,Jack Pine Conference,Beal City,2260209.0,2020-04-09T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Beal+City+High+School+3117+Elias+Rd++Mount+Pleasant%2c+MI+48858-9734,,,,1,1,,,,0.0,,S 
67,Shepherd,2259913,Jack Pine Conference,Beal City,2260209.0,2020-04-09T18:00:00,6:00 PM,A,,,,,1,1,,,,,,S 
68,Shepherd,2259913,Jack Pine Conference,Mount Pleasant,2260250.0,2020-04-14T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
69,Shepherd,2259913,Jack Pine Conference,Mount Pleasant,2260250.0,2020-04-14T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
70,Shepherd,2259913,Jack Pine Conference,Coleman,2259845.0,2020-04-16T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
71,Shepherd,2259913,Jack Pine Conference,Coleman,2259845.0,2020-04-16T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
72,Shepherd,2259913,Jack Pine Conference,Ovid-Elsie,2259907.0,2020-04-21T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Ovid-Elsie+High+School+8989+E+Colony+Rd++Elsie%2c+MI+48831,,,,1,1,,,,0.0,,S 
73,Shepherd,2259913,Jack Pine Conference,,,2020-04-23T16:00:00,4:00 PM,A,,,,,1,1,,,,0.0,Varsity Softball vs. Shepherd,S 
74,Shepherd,2259913,Jack Pine Conference,Sanford Meridian,2260258.0,2020-04-28T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Sanford+Meridian+High+School+3303+N-M30++Sanford%2c+MI+48657-0000,,,,1,1,,,,0.0,,S 
75,Shepherd,2259913,Jack Pine Conference,Clare,2260123.0,2020-04-30T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
76,Shepherd,2259913,Jack Pine Conference,Clare,2260123.0,2020-04-30T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
77,Shepherd,2259913,Jack Pine Conference,Big Rapids,2259981.0,2020-05-02T00:01:00,12:01 AM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,Shepherd Tournament,S 
78,Shepherd,2259913,Jack Pine Conference,Elkton-Pigeon-Bay Port Laker,2260283.0,2020-05-02T08:00:00,8:00 AM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
79,Shepherd,2259913,Jack Pine Conference,Gladwin,2260028.0,2020-05-05T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
80,Shepherd,2259913,Jack Pine Conference,Gladwin,2260028.0,2020-05-05T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
81,Shepherd,2259913,Jack Pine Conference,Standish-Sterling,2209791.0,2020-05-06T16:00:00,4:00 PM,A,,,,,1,1,,,,0.0,,S 
82,Shepherd,2259913,Jack Pine Conference,Harrison,2260026.0,2020-05-07T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
83,Shepherd,2259913,Jack Pine Conference,Harrison,2260026.0,2020-05-07T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
84,Shepherd,2259913,Jack Pine Conference,Sault Ste Marie,2260366.0,2020-05-08T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
85,Shepherd,2259913,Jack Pine Conference,Sault Ste Marie,2260366.0,2020-05-08T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
86,Shepherd,2259913,Jack Pine Conference,Farwell,2260078.0,2020-05-12T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
87,Shepherd,2259913,Jack Pine Conference,Farwell,2260078.0,2020-05-12T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
88,Shepherd,2259913,Jack Pine Conference,Pinconning,2260228.0,2020-05-14T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Pinconning+Area+High+School+605+W+5th+St++Pinconning%2c+MI+48650,,,,1,1,,,,0.0,,S 
89,Shepherd,2259913,Jack Pine Conference,Ithaca,2259922.0,2020-05-19T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
90,Shepherd,2259913,Jack Pine Conference,Ithaca,2259922.0,2020-05-19T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
91,Shepherd,2259913,Jack Pine Conference,Saginaw Swan Valley,2259914.0,2020-05-21T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Swan+Valley+High+School+8400+O%27Hern+Rd++Saginaw%2c+MI+48609-5198,,,,1,1,,,,0.0,,S 
92,Cass City,2259949,Greater Thumb Conference-West Division,Marlette,2260311.0,2020-04-06T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Marlette+High+School+3051+Moore+Street++Marlette%2c+MI+0,,,,1,1,,,,0.0,,S 
93,Cass City,2259949,Greater Thumb Conference-West Division,Marlette,2260311.0,2020-04-06T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Marlette+Athletic+Complex+3197+Sterling+St.++Marlette%2c+MI+,,,,1,1,,,,,,S 
94,Cass City,2259949,Greater Thumb Conference-West Division,Memphis,2260168.0,2020-04-09T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
95,Cass City,2259949,Greater Thumb Conference-West Division,Bad Axe,2259969.0,2020-04-14T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
96,Cass City,2259949,Greater Thumb Conference-West Division,Sandusky,2260339.0,2020-04-16T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
97,Cass City,2259949,Greater Thumb Conference-West Division,Vassar,2260096.0,2020-04-20T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Vassar+High+School+220+Athletic+St++Vassar%2c+MI+0,,,,1,1,,,,0.0,,S 
98,Cass City,2259949,Greater Thumb Conference-West Division,Unionville-Sebewaing,2260149.0,2020-04-27T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Unionville-Sebewaing+High+School+2203+Wildner+Rd++Sebewaing%2c+MI+48759,,,,1,1,,,,0.0,,S 
99,Cass City,2259949,Greater Thumb Conference-West Division,Ubly,2259970.0,2020-04-30T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
100,Cass City,2259949,Greater Thumb Conference-West Division,Beaverton,2260233.0,2020-05-01T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
101,Cass City,2259949,Greater Thumb Conference-West Division,Brown City,2260293.0,2020-05-07T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
102,Cass City,2259949,Greater Thumb Conference-West Division,Elkton-Pigeon-Bay Port Laker,2260283.0,2020-05-11T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
103,Cass City,2259949,Greater Thumb Conference-West Division,Caro,2259894.0,2020-05-14T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Caro+High+School+301+N+Hooper+St++Caro%2c+MI+48723-1499,,,,1,1,,,,0.0,,S 
104,Cass City,2259949,Greater Thumb Conference-West Division,Harbor Beach,2260276.0,2020-05-18T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Harbor+Beach+HS+402+S+Fifth++Harbor+Beach%2c+MI+48441,,,,1,1,,,,0.0,,S 
105,Cass City,2259949,Greater Thumb Conference-West Division,Reese,2260187.0,2020-05-20T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Cass+City+High+School+4868+Seeger+St++Cass+City%2c+MI+48726-9401,,,,1,1,,,,0.0,,S 
106,Cass City,2259949,Greater Thumb Conference-West Division,Richmond,2259954.0,2020-05-22T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Richmond+High+School+35320+Division+Rd++Richmond%2c+MI+48062-1392,,,,1,1,,,,0.0,,S 
107,Cass City,2259949,Greater Thumb Conference-West Division,Port Huron,2260183.0,2020-05-23T10:30:00,10:30 AM,A,http://maps.google.com/maps?q=Port+Huron+High+School+2215+Court+St++Port+Huron%2c+MI+48060,,,,1,1,,,,0.0,,S 
108,Bloomfield Hills Roeper,2259950,Michigan Independent Athletic Conference - Red,West Bloomfield Frankel Jewish Academy,2260166.0,2020-03-26T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
109,Bloomfield Hills Roeper,2259950,Michigan Independent Athletic Conference - Red,Hazel Park,2260043.0,2020-03-30T16:30:00,4:30 PM,A,,,,,1,1,,,,0.0,,S 
110,Bloomfield Hills Roeper,2259950,Michigan Independent Athletic Conference - Red,Center Line,2260281.0,2020-04-01T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
111,Bloomfield Hills Roeper,2259950,Michigan Independent Athletic Conference - Red,Lutheran Westland,2260381.0,2020-04-14T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Lutheran+Westland+High+School+-+Westland+33300+Cowan+Rd++Westland%2c+MI+48185-2375,,,,1,1,,,,0.0,,S 
112,Bloomfield Hills Roeper,2259950,Michigan Independent Athletic Conference - Red,Allen Park Inter-City Baptist,2260378.0,2020-04-16T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Inter-City+Baptist+HS+4700+Allen+Rd++Allen+Park%2c+MI+48101,,,,1,1,,,,0.0,,S 
