teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
Brighton,95686,Kensington Lakes Activities Association,Saline,96160.0,2011-04-16T11:00:00,11:00 AM,A,,,,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Novi,95759.0,2011-04-20T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Novi,95759.0,2011-04-20T18:30:00,6:30 PM,H,,,,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Fowlerville,96217.0,2011-05-07T16:30:00,4:30 PM,A,,5.0,1.0,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Walled Lake Western,95933.0,2011-05-09T16:00:00,4:00 PM,H,,10.0,1.0,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Walled Lake Western,95933.0,2011-05-09T18:30:00,6:30 PM,H,,15.0,0.0,(3 Inn),1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Hartland,96178.0,2011-05-11T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Hartland,96178.0,2011-05-11T18:30:00,6:30 PM,H,,,,,1,1,,,,,,S 
Brighton,95686,Kensington Lakes Activities Association,Walled Lake Central,96038.0,2011-06-04T10:00:00,10:00 AM,A,http://maps.google.com/maps?q=South+Lyon+HS+1000+N+Lafayette++South+Lyon%2c+MI+48178,4.0,7.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/6/SportSeasonId/330/Classification/1/Default.aspx#3834'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 29' /><input type='hidden' id='hidPS83873' value='83873'></a>,,Baseball District 29,1.0,,S 
Roseville,95687,Macomb Area Conference,Bloomfield Hills Andover,95690.0,2011-04-07T11:00:00,11:00 AM,A,,,,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Bloomfield Hills Andover,95690.0,2011-04-07T13:00:00,1:00 PM,A,,,,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,St Clair Shores Lakeview,95788.0,2011-04-11T16:00:00,4:00 PM,A,,5.0,10.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Utica,96226.0,2011-04-13T16:00:00,4:00 PM,A,,2.0,3.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Warren Fitzgerald,95718.0,2011-04-15T16:00:00,4:00 PM,H,,8.0,12.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Warren Mott,95878.0,2011-04-20T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Grosse Pointe North,96254.0,2011-04-25T16:00:00,4:00 PM,A,,,,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Grosse Pointe North,96254.0,2011-04-26T16:00:00,4:00 PM,A,,2.0,14.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Berkley,96025.0,2011-05-05T16:30:00,4:30 PM,H,,0.0,6.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Sterling Heights,95919.0,2011-05-06T16:00:00,4:00 PM,A,,10.0,9.0,(8 Inn),1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Madison Heights Lamphere,95962.0,2011-05-09T16:30:00,4:30 PM,A,,2.0,5.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Harrison Township L'Anse Creuse,95776.0,2011-05-13T16:00:00,4:00 PM,H,,6.0,20.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Marine City,95737.0,2011-05-23T16:00:00,4:00 PM,A,,3.0,13.0,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Madison Heights Lamphere,95962.0,2011-05-25T16:30:00,4:30 PM,A,,,,,1,1,,,,,,S 
Roseville,95687,Macomb Area Conference,Grosse Pointe North,96254.0,2011-06-04T11:30:00,11:30 AM,A,http://maps.google.com/maps?q=Lakeview+HS+15060+S+Helmer+Rd++Battle+Creek%2c+MI+49015,5.0,10.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/3/SportSeasonId/330/Classification/1/Default.aspx#3837'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 21' /><input type='hidden' id='hidPS83142' value='83142'></a>,,Baseball District 21,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Mt Pleasant,96094.0,2011-04-11T16:00:00,4:00 PM,A,,21.0,15.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Clare,95926.0,2011-04-13T16:00:00,4:00 PM,H,,13.0,3.0,(6 Inn),1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Clare,95926.0,2011-04-13T18:00:00,6:00 PM,H,,13.0,3.0,(6 Inn),1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Beal City,96042.0,2011-04-18T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,2.0,3.0,,1,1,,,,0.0,,S 
Shepherd,95688,Tri-Valley Conference,Beal City,96042.0,2011-04-18T18:30:00,6:30 PM,H,,2.0,5.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Mt Pleasant,96094.0,2011-04-25T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,1.0,4.0,,1,1,,,,0.0,,S 
Shepherd,95688,Tri-Valley Conference,Mt Pleasant,96094.0,2011-04-25T18:30:00,6:30 PM,H,,0.0,10.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Stanton Central Montcalm,95749.0,2011-04-26T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
Shepherd,95688,Tri-Valley Conference,Bloomingdale,95990.0,2011-04-30T14:00:00,2:00 PM,A,,3.0,5.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Ovid-Elsie,95893.0,2011-05-02T16:00:00,4:00 PM,H,,7.0,3.0,(8 Inn),1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Ovid-Elsie,95893.0,2011-05-02T18:00:00,6:00 PM,H,,4.0,2.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Clare,95926.0,2011-05-07T08:00:00,8:00 AM,H,,10.0,2.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Newaygo,96097.0,2011-05-07T08:30:00,8:30 AM,H,,10.0,5.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Mt Pleasant Sacred Heart,95970.0,2011-05-07T09:00:00,9:00 AM,H,,6.0,7.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,,,2011-05-07T10:00:00,10:00 AM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
Shepherd,95688,Tri-Valley Conference,Saginaw Swan Valley,95843.0,2011-05-09T16:00:00,4:00 PM,A,,3.0,4.0,(14 Inn),1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Freeland,96238.0,2011-05-16T16:00:00,4:00 PM,H,,12.0,1.0,(5 Inn),1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Freeland,96238.0,2011-05-16T18:00:00,6:00 PM,H,,11.0,5.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Chesaning,95752.0,2011-05-19T16:00:00,4:00 PM,A,,,,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Chesaning,95752.0,2011-05-19T18:00:00,6:00 PM,A,,,,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Saginaw Swan Valley,95843.0,2011-05-24T16:00:00,4:00 PM,A,,9.0,2.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Remus Chippewa Hills,95936.0,2011-05-25T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Shepherd+High+School+100+Hall+St.++Shepherd%2c+MI+48883,,,,1,1,,,,0.0,,S 
Shepherd,95688,Tri-Valley Conference,Hemlock,96158.0,2011-05-31T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Carson+City-Crystal+HS+213+E+Sherman++Carson+City%2c+MI+48811,9.0,1.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/1/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 71' /><input type='hidden' id='hidPS81829' value='81829'></a>,,Baseball District 71,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Carson City-Crystal,95932.0,2011-06-04T10:00:00,10:00 AM,H,http://maps.google.com/maps?q=Carson+City-Crystal+HS+213+E+Sherman++Carson+City%2c+MI+48811,6.0,3.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/1/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 71' /><input type='hidden' id='hidPS82221' value='82221'></a>,,Baseball District 71,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Sanford Meridian Early College,96106.0,2011-06-04T14:00:00,2:00 PM,H,http://maps.google.com/maps?q=Carson+City-Crystal+HS+213+E+Sherman++Carson+City%2c+MI+48811,14.0,6.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/1/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 71' /><input type='hidden' id='hidPS83819' value='83819'></a>,,Baseball District 71,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Beal City,96042.0,2011-06-07T16:00:00,4:00 PM,A,,7.0,5.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Beal City,96042.0,2011-06-07T18:30:00,6:30 PM,A,,5.0,7.0,,1,1,,,,,,S 
Shepherd,95688,Tri-Valley Conference,Clare,95926.0,2011-06-11T10:00:00,10:00 AM,A,,3.0,0.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 18' /><input type='hidden' id='hidPS83809' value='83809'></a>,,Baseball Regional 18,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Cass City,95689.0,2011-06-11T14:00:00,2:00 PM,H,,7.0,3.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 18' /><input type='hidden' id='hidPS84230' value='84230'></a>,,Baseball Regional 18,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Ovid-Elsie,95893.0,2011-06-14T15:00:00,3:00 PM,H,http://maps.google.com/maps?q=SVSU+7400+Bay+Rd++University+Center%2c+MI+48710,7.0,1.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/10/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Quarter Final 10' /><input type='hidden' id='hidPS84309' value='84309'></a>,,Baseball Quarter Final 10,1.0,,S 
Shepherd,95688,Tri-Valley Conference,Bridgman,95883.0,2011-06-17T11:00:00,11:00 AM,H,,0.0,3.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/2/SportSeasonId/330/Classification/3/Default.aspx#3838'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Semifinal 5' /><input type='hidden' id='hidPS84532' value='84532'></a>,,Baseball Semifinal 5,1.0,,S 
Cass City,95689,Greater Thumb Conference,Reese,33432.0,2011-04-23T10:00:00,10:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Cardinal Classic,S 
Cass City,95689,Greater Thumb Conference,Vassar,95886.0,2011-05-05T11:30:00,11:30 AM,A,,2.0,10.0,,1,1,,,,,,S 
Cass City,95689,Greater Thumb Conference,Vassar,95886.0,2011-05-05T12:30:00,12:30 PM,A,,7.0,4.0,,1,1,,,,,,S 
Cass City,95689,Greater Thumb Conference,Frankenmuth,96248.0,2011-05-10T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
Cass City,95689,Greater Thumb Conference,Marlette,96196.0,2011-05-23T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
Cass City,95689,Greater Thumb Conference,Bad Axe,95717.0,2011-06-04T10:00:00,10:00 AM,A,http://maps.google.com/maps?q=Bad+Axe+200+N+Barrie+Rd++Bad+Axe%2c+MI+48413,6.0,4.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/1/SportSeasonId/330/Classification/3/Default.aspx#3839'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 72' /><input type='hidden' id='hidPS82506' value='82506'></a>,,Baseball District 72,1.0,,S 
Cass City,95689,Greater Thumb Conference,Reese,96016.0,2011-06-04T13:00:00,1:00 PM,H,http://maps.google.com/maps?q=Bad+Axe+200+N+Barrie+Rd++Bad+Axe%2c+MI+48413,4.0,3.0,(8 Inn),1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/1/SportSeasonId/330/Classification/3/Default.aspx#3839'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 72' /><input type='hidden' id='hidPS83956' value='83956'></a>,,Baseball District 72,1.0,,S 
Cass City,95689,Greater Thumb Conference,Saginaw Valley Lutheran,96141.0,2011-06-11T12:00:00,12:00 PM,A,,6.0,5.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/3/Default.aspx#3839'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 18' /><input type='hidden' id='hidPS84034' value='84034'></a>,,Baseball Regional 18,1.0,,S 
Cass City,95689,Greater Thumb Conference,Shepherd,95688.0,2011-06-11T14:00:00,2:00 PM,A,,3.0,7.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/3/Default.aspx#3839'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 18' /><input type='hidden' id='hidPS84230' value='84230'></a>,,Baseball Regional 18,1.0,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Farmington,96090.0,2011-03-30T16:00:00,4:00 PM,H,,4.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Utica Eisenhower,95870.0,2011-04-01T16:30:00,4:30 PM,A,,2.0,4.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Roseville,95687.0,2011-04-07T11:00:00,11:00 AM,H,,,,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Roseville,95687.0,2011-04-07T13:00:00,1:00 PM,H,,,,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Troy Athens,95770.0,2011-04-09T13:00:00,1:00 PM,H,,8.0,1.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Troy Athens,95770.0,2011-04-09T15:00:00,3:00 PM,H,,4.0,14.0,(6 Inn),1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Southfield,96115.0,2011-04-11T16:30:00,4:30 PM,H,,13.0,3.0,(5 Inn),1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Birmingham Groves,95864.0,2011-04-13T16:30:00,4:30 PM,A,,6.0,1.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Royal Oak,96182.0,2011-04-15T16:30:00,4:30 PM,A,,3.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Madison Heights Lamphere,95962.0,2011-04-16T11:00:00,11:00 AM,H,,,,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Berkley,96025.0,2011-04-21T16:30:00,4:30 PM,A,,9.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Berkley,96025.0,2011-04-21T18:30:00,6:30 PM,A,,3.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Utica Ford,96153.0,2011-04-28T16:30:00,4:30 PM,H,,10.0,15.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,North Farmington,95892.0,2011-04-29T16:30:00,4:30 PM,A,,6.0,7.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Bloomfield Hills Lahser,95753.0,2011-05-02T16:30:00,4:30 PM,H,,6.0,5.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Birmingham Seaholm,96163.0,2011-05-04T16:30:00,4:30 PM,H,,3.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Farmington,96090.0,2011-05-06T16:30:00,4:30 PM,A,,8.0,11.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Birmingham Groves,95864.0,2011-05-09T16:30:00,4:30 PM,H,,1.0,9.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Royal Oak,96182.0,2011-05-11T16:30:00,4:30 PM,H,,4.0,14.0,(6 Inn),1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Utica Ford,96153.0,2011-05-12T16:30:00,4:30 PM,A,,0.0,10.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Troy,95751.0,2011-05-13T16:30:00,4:30 PM,H,,3.0,15.0,(5 Inn),1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,West Bloomfield,96044.0,2011-05-16T16:30:00,4:30 PM,A,,5.0,9.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,West Bloomfield,96044.0,2011-05-16T18:30:00,6:30 PM,H,,1.0,7.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Farmington Hills Harrison,96146.0,2011-05-17T16:30:00,4:30 PM,A,,3.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Farmington Hills Harrison,96146.0,2011-05-18T16:30:00,4:30 PM,H,,,,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,North Farmington,95892.0,2011-05-20T16:30:00,4:30 PM,H,,10.0,9.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Bloomfield Hills Lahser,95753.0,2011-05-23T16:30:00,4:30 PM,A,,6.0,4.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Southfield-Lathrup,96227.0,2011-05-31T16:30:00,4:30 PM,H,,2.0,12.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Birmingham Seaholm,96163.0,2011-06-02T16:30:00,4:30 PM,A,,10.0,2.0,,1,1,,,,,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Bloomfield Hills Cranbrook-Kingswood,96208.0,2011-06-04T12:00:00,12:00 PM,H,http://maps.google.com/maps?q=Notre+Dame+Preparatory+School+1300+Giddings+Rd++Pontiac%2c+MI+48340,4.0,0.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/2/SportSeasonId/330/Classification/2/Default.aspx#3840'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 61' /><input type='hidden' id='hidPS83646' value='83646'></a>,,Baseball District 61,1.0,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Pontiac Notre Dame Prep,96304.0,2011-06-04T14:00:00,2:00 PM,A,http://maps.google.com/maps?q=Notre+Dame+Preparatory+School+1300+Giddings+Rd++Pontiac%2c+MI+48340,4.0,3.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/2/SportSeasonId/330/Classification/2/Default.aspx#3840'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 61' /><input type='hidden' id='hidPS83647' value='83647'></a>,,Baseball District 61,1.0,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,Algonac,95743.0,2011-06-11T10:00:00,10:00 AM,H,http://maps.google.com/maps?q=St+Clair+2200+Clinton+Ave++St+Clair%2c+MI+48079,10.0,0.0,(5 Inn),1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/2/Default.aspx#3840'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 16' /><input type='hidden' id='hidPS84139' value='84139'></a>,,Baseball Regional 16,1.0,,S 
Bloomfield Hills Andover,95690,Oakland Activities Association,St Clair,95841.0,2011-06-11T15:00:00,3:00 PM,H,http://maps.google.com/maps?q=St+Clair+2200+Clinton+Ave++St+Clair%2c+MI+48079,3.0,11.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/2/Default.aspx#3840'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 16' /><input type='hidden' id='hidPS84269' value='84269'></a>,,Baseball Regional 16,1.0,,S 
Bloomfield Hills Roeper,95691,Michigan Independent Ath Conf,Hazel Park,95819.0,2011-03-29T16:30:00,4:30 PM,A,,2.0,3.0,,1,1,,,,,,S 
Bloomfield Hills Roeper,95691,Michigan Independent Ath Conf,Grosse Pointe Woods University Liggett,95703.0,2011-05-31T16:30:00,4:30 PM,H,http://maps.google.com/maps?q=Cardinal+Mooney+Catholic+HS+660+S+Water++Marine+City%2c+MI+48039,0.0,23.0,(3 Inn),1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/2/SportSeasonId/330/Classification/4/Default.aspx#3841'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 128' /><input type='hidden' id='hidPS81876' value='81876'></a>,,Baseball District 128,1.0,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Harbor Springs,96075.0,2011-04-12T16:30:00,4:30 PM,H,,3.0,7.0,(6 Inn),1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Harbor Springs,96075.0,2011-04-12T18:30:00,6:30 PM,H,,5.0,7.0,(5 Inn),1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Grayling,96059.0,2011-05-13T16:30:00,4:30 PM,A,,2.0,12.0,(5 Inn),1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Grayling,96059.0,2011-05-13T18:30:00,6:30 PM,A,,5.0,15.0,(5 Inn),1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Maple City Glen Lake,95775.0,2011-05-14T09:00:00,9:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Glen Lake Tournament,S 
Traverse City St Francis,95692,Lake Michigan Conference,East Jordan,95693.0,2011-05-17T16:30:00,4:30 PM,A,,,,,1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,East Jordan,95693.0,2011-05-17T18:30:00,6:30 PM,A,,,,,1,1,,,,,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Gaylord St Mary,95924.0,2011-05-21T22:00:00,10:00 PM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Sacred Heart Invitational,S 
Traverse City St Francis,95692,Lake Michigan Conference,Traverse City Christian,96311.0,2011-06-04T12:30:00,12:30 PM,H,http://maps.google.com/maps?q=St+Mary+HS+PO+Box+340++Lake+Leelanau%2c+MI+49653++++,7.0,4.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/8/SportSeasonId/330/Classification/4/Default.aspx#3842'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 101' /><input type='hidden' id='hidPS82532' value='82532'></a>,,Baseball District 101,1.0,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Maple City Glen Lake,95775.0,2011-06-04T15:30:00,3:30 PM,A,http://maps.google.com/maps?q=St+Mary+HS+PO+Box+340++Lake+Leelanau%2c+MI+49653++++,7.0,4.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/8/SportSeasonId/330/Classification/4/Default.aspx#3842'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball District 101' /><input type='hidden' id='hidPS84048' value='84048'></a>,,Baseball District 101,1.0,,S 
Traverse City St Francis,95692,Lake Michigan Conference,Frankfort,96235.0,2011-06-11T10:00:00,10:00 AM,H,http://maps.google.com/maps?q=Traverse+City+St+Francis+123+E+Eleventh+St++Traverse+City%2c+MI+49684,2.0,15.0,,1,3,<a href='/Sports/MHSAATournamentBrackets/tabid/1061/BracketGroup/9/SportSeasonId/330/Classification/4/Default.aspx#3842'><img src='/DesktopModules/MHSAA-Schedules/images/postseason-small.png' alt='Post Season' border='0' class='psIcon' title='Baseball Regional 26' /><input type='hidden' id='hidPS84052' value='84052'></a>,,Baseball Regional 26,1.0,,S 
East Jordan,95693,Lake Michigan Conference,Pellston,96082.0,2011-04-13T16:30:00,4:30 PM,H,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Pellston,96082.0,2011-04-13T18:00:00,6:00 PM,H,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Elk Rapids,95754.0,2011-04-15T16:30:00,4:30 PM,A,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Elk Rapids,95754.0,2011-04-15T18:30:00,6:30 PM,A,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Elk Rapids,95754.0,2011-04-15T18:30:00,6:30 PM,H,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Kalkaska,96183.0,2011-04-19T16:30:00,4:30 PM,H,,,,,1,1,,,,,,S 
East Jordan,95693,Lake Michigan Conference,Kalkaska,96183.0,2011-04-19T18:00:00,6:00 PM,H,,,,,1,1,,,,,,S 
